ts,main_cycle,main_value,main_cash,main_npos,shadow_cycle,shadow_value,shadow_cash,shadow_npos
2026-08-31T18:37:25.919070+00:00,23269,496.11,384.22,3,9292,496.64,335.95,4
2026-08-31T18:41:38.802562+00:00,23273,496.36,384.22,3,9296,496.88,335.95,4
2026-08-31T18:46:54.207382+00:00,23278,496.35,384.22,3,9301,496.87,335.95,4
2026-08-31T18:51:53.000954+00:00,23283,496.28,384.22,3,9305,496.82,335.95,4
2026-08-31T18:57:08.425186+00:00,23287,496.22,384.22,3,9310,496.81,335.95,4
2026-08-31T19:02:24.038292+00:00,23292,496.3,384.22,3,9315,496.85,335.95,4
2026-08-31T19:06:36.567283+00:00,23297,496.35,384.22,3,9319,496.88,335.95,4
2026-08-31T19:12:34.236645+00:00,23301,496.54,384.22,3,9323,497.08,335.95,4
2026-08-31T19:16:46.870587+00:00,23306,496.34,384.22,3,9327,497.01,335.95,4
2026-08-31T19:22:02.474911+00:00,23311,496.14,384.22,3,9332,496.8,335.95,4
2026-08-31T19:27:18.333812+00:00,23316,496.17,384.22,3,9337,496.81,335.95,4
2026-08-31T19:29:24.601142+00:00,23320,496.23,384.22,3,9339,496.88,335.95,4
2026-08-31T19:37:17.606701+00:00,23324,496.23,384.22,3,9344,496.85,335.95,4
2026-08-31T19:42:32.886538+00:00,23329,495.96,384.22,3,9349,496.64,335.95,4
2026-08-31T19:46:51.124349+00:00,23333,496.03,384.22,3,9353,496.67,335.95,4
2026-08-31T19:52:53.011831+00:00,23338,496.06,384.22,3,9357,496.66,335.95,4
2026-08-31T19:57:22.710183+00:00,23342,495.94,384.22,3,9361,496.54,335.95,4
2026-08-31T20:02:38.202728+00:00,23346,495.9,384.22,3,9366,496.54,335.95,4
2026-08-31T20:07:54.103699+00:00,23351,495.94,384.22,3,9371,496.57,335.95,4
2026-08-31T20:11:03.389890+00:00,23356,495.98,384.22,3,9374,496.6,335.95,4
2026-08-31T20:17:23.680074+00:00,23359,496.04,384.22,3,9378,496.6,335.95,4
2026-08-31T20:22:39.749280+00:00,23364,496.28,384.22,3,9383,496.83,335.95,4
2026-08-31T20:27:56.075325+00:00,23369,496.1,384.22,3,9388,496.66,335.95,4
2026-08-31T20:32:12.859748+00:00,23374,496.03,384.22,3,9392,496.61,335.95,4
2026-08-31T20:37:27.426009+00:00,23377,495.76,384.22,3,9395,496.33,335.95,4
2026-08-31T20:42:45.377936+00:00,23382,495.78,384.22,3,9400,496.36,335.95,4
2026-08-31T20:48:03.791820+00:00,23387,495.87,384.22,3,9405,496.44,335.95,4
2026-08-31T20:52:23.323512+00:00,23391,495.8,384.22,3,9409,496.37,335.95,4
2026-08-31T20:57:39.716307+00:00,23396,495.82,384.22,3,9412,496.39,335.95,4
2026-08-31T21:02:58.036595+00:00,23400,495.75,384.22,3,9417,496.3,335.95,4
2026-08-31T21:08:13.504588+00:00,23405,495.67,384.22,3,9422,496.25,335.95,4
2026-08-31T21:12:27.849941+00:00,23410,495.71,384.22,3,9426,496.29,335.95,4
2026-08-31T21:18:04.092390+00:00,23415,495.64,384.22,3,9431,496.22,335.95,4
2026-08-31T21:23:19.692009+00:00,23420,495.7,384.22,3,9436,496.27,335.95,4
2026-08-31T21:27:32.444480+00:00,23425,495.84,384.22,3,9440,496.41,335.95,4
2026-08-31T21:32:49.427393+00:00,23429,495.98,384.22,3,9445,496.54,335.95,4
2026-08-31T21:38:21.235802+00:00,23434,496.1,384.22,3,9450,496.63,335.95,4
2026-08-31T21:42:39.628971+00:00,23439,496.09,384.22,3,9454,496.64,335.95,4
2026-08-31T21:47:55.806293+00:00,23444,496.1,384.22,3,9459,496.66,335.95,4
2026-08-31T21:53:12.330009+00:00,23449,496.02,384.22,3,9464,496.62,335.95,4
2026-08-31T21:57:41.055883+00:00,23453,496.02,384.22,3,9468,496.58,335.95,4
2026-08-31T22:02:56.503308+00:00,23458,495.87,384.22,3,9473,496.43,335.95,4
2026-08-31T22:08:11.316203+00:00,23463,495.87,384.22,3,9478,496.43,335.95,4
2026-08-31T22:13:26.921503+00:00,23468,495.84,384.22,3,9483,496.4,335.95,4
2026-08-31T22:17:54.691921+00:00,23473,495.77,384.22,3,9487,496.34,335.95,4
2026-08-31T22:23:09.652529+00:00,23478,495.62,384.22,3,9492,496.2,335.95,4
2026-08-31T22:28:24.416160+00:00,23482,495.63,384.22,3,9497,496.21,335.95,4
2026-08-31T22:33:40.085923+00:00,23487,495.62,384.22,3,9502,496.19,335.95,4
2026-08-31T22:38:07.169320+00:00,23492,495.56,384.22,3,9506,496.16,335.95,4
2026-08-31T22:43:22.356632+00:00,23497,495.53,384.22,3,9511,496.13,335.95,4
2026-08-31T22:48:37.400030+00:00,23502,495.51,384.22,3,9516,496.11,335.95,4
2026-08-31T22:53:52.936384+00:00,23507,495.45,384.22,3,9521,496.05,335.95,4
2026-08-31T22:58:20.116779+00:00,23512,495.47,384.22,3,9525,496.08,335.95,4
2026-08-31T23:03:35.433032+00:00,23516,495.21,384.22,3,9530,495.8,335.95,4
2026-08-31T23:08:50.785511+00:00,23521,495.28,384.22,3,9535,495.89,335.95,4
2026-08-31T23:14:06.329551+00:00,23526,495.29,384.22,3,9540,495.9,335.95,4
2026-08-31T23:18:34.188179+00:00,23531,495.3,384.22,3,9544,495.91,335.95,4
2026-08-31T23:23:49.938004+00:00,23535,495.33,384.22,3,9549,495.94,335.95,4
2026-08-31T23:29:12.621476+00:00,23540,495.4,384.22,3,9554,496.01,335.95,4
2026-08-31T23:33:24.925779+00:00,23545,495.37,384.22,3,9558,495.99,335.95,4
2026-08-31T23:38:56.084316+00:00,23550,495.34,384.22,3,9563,495.95,335.95,4
2026-08-31T23:44:11.351399+00:00,23555,495.38,384.22,3,9568,495.98,335.95,4
2026-08-31T23:48:23.448647+00:00,23560,495.32,384.22,3,9572,495.93,335.95,4
2026-08-31T23:53:38.709898+00:00,23564,495.35,384.22,3,9577,495.96,335.95,4
2026-08-31T23:59:08.765409+00:00,23569,495.34,384.22,3,9582,495.95,335.95,4
2026-09-01T00:04:23.877812+00:00,23574,495.38,384.22,3,9587,495.98,335.95,4
2026-09-01T00:08:36.244631+00:00,23579,495.44,384.22,3,9591,496.01,335.95,4
2026-09-01T00:13:51.320632+00:00,23584,495.61,384.22,3,9596,496.18,335.95,4
2026-09-01T00:19:23.467448+00:00,23589,495.7,384.22,3,9601,496.28,335.95,4
2026-09-01T00:23:36.432949+00:00,23593,495.76,384.22,3,9605,496.33,335.95,4
2026-09-01T00:28:52.602080+00:00,23598,495.79,384.22,3,9610,496.36,335.95,4
2026-09-01T00:34:07.998544+00:00,23603,495.63,384.22,3,9615,496.21,335.95,4
2026-09-01T00:39:41.108723+00:00,23608,495.74,384.22,3,9620,496.29,335.95,4
2026-09-01T00:43:53.798636+00:00,23613,495.59,384.22,3,9624,496.19,335.95,4
2026-09-01T00:49:09.656646+00:00,23618,495.67,384.22,3,9629,496.24,335.95,4
2026-09-01T00:54:25.804429+00:00,23622,495.64,384.22,3,9634,496.23,335.95,4
2026-09-01T00:58:52.772854+00:00,23627,495.47,384.22,3,9638,496.1,335.95,4
2026-09-01T01:04:10.068075+00:00,23632,495.52,384.22,3,9643,496.1,335.95,4
2026-09-01T01:09:25.228436+00:00,23637,495.61,384.22,3,9648,496.2,335.95,4
2026-09-01T01:14:46.202494+00:00,23642,495.39,384.22,3,9653,495.99,335.95,4
2026-09-01T01:19:14.569381+00:00,23647,495.45,384.22,3,9657,496.04,335.95,4
2026-09-01T01:24:30.933570+00:00,23651,495.46,384.22,3,9662,496.04,335.95,4
2026-09-01T01:29:45.954021+00:00,23656,495.19,384.22,3,9667,495.79,335.95,4
2026-09-01T01:35:01.345389+00:00,23661,495.13,384.22,3,9672,495.75,335.95,4
2026-09-01T01:39:28.343214+00:00,23666,495.35,384.22,3,9676,495.95,335.95,4
2026-09-01T01:44:44.799875+00:00,23671,495.46,384.22,3,9681,496.07,335.95,4
2026-09-01T01:49:59.777749+00:00,23675,495.43,384.22,3,9686,496.04,335.95,4
2026-09-01T01:54:11.729463+00:00,23680,495.34,384.22,3,9690,495.96,335.95,4
2026-09-01T01:59:41.051956+00:00,23685,495.26,384.22,3,9695,495.88,335.95,4
2026-09-01T02:04:57.110149+00:00,23690,495.17,384.22,3,9700,495.79,335.95,4
2026-09-01T02:10:13.391096+00:00,23695,495.16,384.22,3,9705,495.78,335.95,4
2026-09-01T02:14:26.485553+00:00,23700,495.01,384.22,3,9709,495.61,335.95,4
2026-09-01T02:19:57.330848+00:00,23704,495.03,384.22,3,9714,495.66,335.95,4
2026-09-01T02:25:14.679760+00:00,23709,495.15,384.22,3,9719,495.79,335.95,4
2026-09-01T02:29:27.388973+00:00,23714,495.11,384.22,3,9723,495.75,335.95,4
2026-09-01T02:34:43.473944+00:00,23719,495.26,384.22,3,9728,495.89,335.95,4
2026-09-01T02:40:14.514168+00:00,23724,495.17,384.22,3,9733,495.8,335.95,4
2026-09-01T02:44:28.120444+00:00,23729,495.2,384.22,3,9737,495.83,335.95,4
2026-09-01T02:49:42.904460+00:00,23733,495.22,384.22,3,9742,495.84,335.95,4
2026-09-01T02:54:57.514297+00:00,23738,495.24,384.22,3,9747,495.86,335.95,4
2026-09-01T03:00:27.837811+00:00,23743,495.38,384.22,3,9752,495.99,335.95,4
2026-09-01T03:04:44.800739+00:00,23748,495.36,384.22,3,9756,495.98,335.95,4
2026-09-01T03:10:00.381698+00:00,23753,495.36,384.22,3,9761,495.97,335.95,4
2026-09-01T03:15:14.749909+00:00,23757,495.39,384.22,3,9766,496.01,335.95,4
2026-09-01T03:20:43.884760+00:00,23762,495.41,384.22,3,9771,496.03,335.95,4
2026-09-01T03:24:56.756764+00:00,23767,495.42,384.22,3,9775,496.03,335.95,4
2026-09-01T03:30:11.078454+00:00,23772,495.42,384.22,3,9780,496.04,335.95,4
2026-09-01T03:35:25.529907+00:00,23777,495.84,384.22,3,9785,496.43,335.95,4
2026-09-01T03:39:46.460617+00:00,23782,496.04,384.22,3,9789,496.6,335.95,4
2026-09-01T03:45:07.235511+00:00,23787,495.93,384.22,3,9794,496.5,335.95,4
2026-09-01T03:50:21.957786+00:00,23791,495.77,384.22,3,9799,496.34,335.95,4
2026-09-01T03:55:36.930705+00:00,23796,495.74,384.22,3,9804,496.31,335.95,4
2026-09-01T03:59:57.663790+00:00,23801,495.68,384.22,3,9808,496.27,335.95,4
2026-09-01T04:05:18.924806+00:00,23806,495.76,384.22,3,9813,496.35,335.95,4
2026-09-01T04:10:33.728927+00:00,23811,495.79,384.22,3,9818,496.38,335.95,4
2026-09-01T04:15:48.435849+00:00,23816,495.7,384.22,3,9823,496.3,335.95,4
2026-09-01T04:20:09.223315+00:00,23820,495.84,384.22,3,9827,496.43,335.95,4
2026-09-01T04:25:30.499775+00:00,23825,495.9,384.22,3,9832,496.48,335.95,4
2026-09-01T04:30:44.953625+00:00,23830,495.93,384.22,3,9837,496.51,335.95,4
2026-09-01T04:35:59.430911+00:00,23835,495.87,384.22,3,9842,496.46,335.95,4
2026-09-01T04:40:19.860398+00:00,23840,495.79,384.22,3,9846,496.39,335.95,4
2026-09-01T04:45:40.694051+00:00,23845,495.79,384.22,3,9851,496.38,335.95,4
2026-09-01T04:50:58.376611+00:00,23850,495.74,384.22,3,9856,496.34,335.95,4
2026-09-01T04:56:12.999546+00:00,23854,495.72,384.22,3,9861,496.31,335.95,4
2026-09-01T05:00:33.896569+00:00,23859,495.67,384.22,3,9865,496.25,335.95,4
2026-09-01T05:05:54.867191+00:00,23864,495.97,384.22,3,9870,496.54,335.95,4
2026-09-01T05:11:09.215091+00:00,23869,495.99,384.22,3,9875,496.55,335.95,4
2026-09-01T05:16:23.655353+00:00,23874,495.93,384.22,3,9880,496.5,335.95,4
2026-09-01T05:20:44.264305+00:00,23879,495.83,384.22,3,9884,496.41,335.95,4
2026-09-01T05:26:04.858278+00:00,23883,495.79,384.22,3,9889,496.37,335.95,4
2026-09-01T05:31:19.953555+00:00,23888,495.96,384.22,3,9894,496.59,335.95,4
2026-09-01T05:36:34.375879+00:00,23893,496.15,384.22,3,9899,496.7,335.95,4
2026-09-01T05:40:54.971251+00:00,23898,496.14,384.22,3,9903,496.68,335.95,4
2026-09-01T05:46:15.894960+00:00,23903,496.26,384.22,3,9908,496.81,335.95,4
2026-09-01T05:51:30.470618+00:00,23908,496.26,384.22,3,9913,496.8,335.95,4
2026-09-01T05:56:45.199833+00:00,23912,496.34,384.22,3,9918,496.88,335.95,4
2026-09-01T06:01:06.156221+00:00,23917,496.3,384.22,3,9922,496.84,335.95,4
2026-09-01T06:06:27.072203+00:00,23922,496.25,384.22,3,9927,496.8,335.95,4
2026-09-01T06:11:41.253473+00:00,23927,496.12,384.22,3,9932,496.66,335.95,4
2026-09-01T06:15:52.580270+00:00,23932,496.08,384.22,3,9936,496.66,335.95,4
2026-09-01T06:21:16.515102+00:00,23936,495.98,384.22,3,9941,496.54,335.95,4
2026-09-01T06:26:37.260554+00:00,23941,495.89,384.22,3,9946,496.45,335.95,4
2026-09-01T06:31:51.456293+00:00,23946,495.97,384.22,3,9951,496.54,335.95,4
2026-09-01T06:36:06.151018+00:00,23951,495.95,384.22,3,9955,496.55,335.95,4
2026-09-01T06:41:30.219603+00:00,23956,495.94,384.22,3,9960,496.5,335.95,4
2026-09-01T06:46:51.328868+00:00,23961,495.93,384.22,3,9965,496.5,335.95,4
2026-09-01T06:51:02.980520+00:00,23966,495.87,384.22,3,9969,496.45,335.95,4
2026-09-01T06:56:17.346830+00:00,23970,495.79,384.22,3,9974,496.36,335.95,4
2026-09-01T07:01:13.220997+00:00,23971,495.75,384.22,3,9978,496.21,335.95,4
2026-09-01T07:01:13.220997+00:00,23975,495.69,384.22,3,9978,496.21,335.95,4
2026-09-01T07:01:13.220997+00:00,23980,495.66,384.22,3,9978,496.21,335.95,4
2026-09-01T07:16:26.512259+00:00,23985,495.69,384.22,3,9982,496.27,335.95,4
2026-09-01T07:21:40.823163+00:00,23990,495.67,384.22,3,9987,496.25,335.95,4
2026-09-01T07:26:55.018636+00:00,23995,495.78,384.22,3,9992,496.36,335.95,4
2026-09-01T07:32:09.157353+00:00,24000,495.64,384.22,3,9997,496.23,335.95,4
2026-09-01T07:36:27.554967+00:00,24005,495.58,384.22,3,10001,496.22,335.95,4
2026-09-01T07:41:41.647811+00:00,24009,495.32,384.22,3,10006,495.92,335.95,4
2026-09-01T07:46:56.120610+00:00,24014,495.41,384.22,3,10011,496.02,335.95,4
2026-09-01T07:52:10.753152+00:00,24019,495.49,384.22,3,10016,496.12,335.95,4
2026-09-01T07:56:27.895675+00:00,24024,495.52,384.22,3,10020,496.13,335.95,4
2026-09-01T08:01:42.108390+00:00,24029,495.51,384.22,3,10025,496.11,335.95,4
2026-09-01T08:06:56.248141+00:00,24034,495.22,384.22,3,10030,495.84,335.95,4
2026-09-01T08:12:10.456060+00:00,24039,495.06,384.22,3,10035,495.67,335.95,4
2026-09-01T08:17:31.023527+00:00,24044,495.07,384.22,3,10040,495.69,335.95,4
2026-09-01T08:21:42.159995+00:00,24048,495.01,384.22,3,10044,495.65,335.95,4
2026-09-01T08:26:56.352930+00:00,24053,494.64,384.22,3,10049,495.28,335.95,4
2026-09-01T08:32:13.705875+00:00,24058,494.49,384.22,3,10054,495.12,335.95,4
2026-09-01T08:37:34.184642+00:00,24063,494.66,384.22,3,10059,495.38,335.95,4
2026-09-01T08:41:46.100715+00:00,24068,494.35,384.22,3,10063,495.03,335.95,4
2026-09-01T08:47:01.077796+00:00,24073,494.58,384.22,3,10068,495.24,335.95,4
2026-09-01T08:52:15.802651+00:00,24078,494.42,384.22,3,10073,495.09,335.95,4
2026-09-01T08:57:36.010029+00:00,24083,494.48,384.22,3,10078,495.14,335.95,4
2026-09-01T09:02:50.081959+00:00,24087,494.42,384.22,3,10083,495.01,335.95,4
2026-09-01T09:07:01.345996+00:00,24092,494.26,384.22,3,10087,494.95,335.95,4
2026-09-01T09:12:15.891537+00:00,24097,494.36,384.22,3,10092,495.04,335.95,4
2026-09-01T09:17:36.323081+00:00,24102,494.29,384.22,3,10097,494.97,335.95,4
2026-09-01T09:22:50.439643+00:00,24107,494.38,384.22,3,10102,495.11,335.95,4
2026-09-01T09:27:01.843861+00:00,24112,494.55,384.22,3,10106,495.19,335.95,4
2026-09-01T09:32:16.091388+00:00,24117,494.5,384.22,3,10111,495.17,335.95,4
2026-09-01T09:37:36.636841+00:00,24121,494.45,384.22,3,10116,495.12,335.95,4
2026-09-01T09:42:50.983273+00:00,24126,494.54,384.22,3,10121,495.21,335.95,4
2026-09-01T09:47:02.727389+00:00,24131,494.58,384.22,3,10125,495.25,335.95,4
2026-09-01T09:52:17.276553+00:00,24136,494.52,384.22,3,10130,495.19,335.95,4
2026-09-01T09:57:37.729821+00:00,24141,494.48,384.22,3,10135,495.15,335.95,4
2026-09-01T10:02:52.077246+00:00,24146,494.52,384.22,3,10140,495.19,335.95,4
2026-09-01T10:08:06.639455+00:00,24151,494.46,384.22,3,10145,495.14,335.95,4
2026-09-01T10:12:18.408235+00:00,24155,494.45,384.22,3,10149,495.12,335.95,4
2026-09-01T10:17:42.405837+00:00,24160,494.52,384.22,3,10154,495.18,335.95,4
2026-09-01T10:22:56.985930+00:00,24165,494.62,384.22,3,10159,495.28,335.95,4
2026-09-01T10:28:11.562505+00:00,24170,494.73,384.22,3,10164,495.4,335.95,4
2026-09-01T10:32:22.978639+00:00,24175,494.89,384.22,3,10168,495.51,335.95,4
2026-09-01T10:37:43.084903+00:00,24180,494.87,384.22,3,10173,495.52,335.95,4
2026-09-01T10:42:57.757570+00:00,24185,494.97,384.22,3,10178,495.62,335.95,4
2026-09-01T10:48:12.234135+00:00,24190,494.95,384.22,3,10183,495.6,335.95,4
2026-09-01T10:52:23.584644+00:00,24194,494.79,384.22,3,10187,495.44,335.95,4
2026-09-01T10:57:43.773752+00:00,24199,494.69,384.22,3,10192,495.35,335.95,4
2026-09-01T11:02:57.960009+00:00,24204,494.64,384.22,3,10197,495.3,335.95,4
2026-09-01T11:08:12.162444+00:00,24209,494.61,384.22,3,10202,495.28,335.95,4
2026-09-01T11:13:26.461090+00:00,24214,494.63,384.22,3,10207,495.29,335.95,4
2026-09-01T11:17:43.850845+00:00,24219,494.63,384.22,3,10211,495.31,335.95,4
2026-09-01T11:22:58.257935+00:00,24224,494.54,384.22,3,10216,495.21,335.95,4
2026-09-01T11:28:12.707712+00:00,24228,494.55,384.22,3,10221,495.22,335.95,4
2026-09-01T11:33:27.069405+00:00,24233,494.68,384.22,3,10226,495.38,335.95,4
2026-09-01T11:37:44.393543+00:00,24238,494.83,384.22,3,10230,495.48,335.95,4
2026-09-01T11:42:58.969532+00:00,24243,494.89,384.22,3,10235,495.54,335.95,4
2026-09-01T11:48:13.439839+00:00,24248,494.82,384.22,3,10240,495.47,335.95,4
2026-09-01T11:53:28.135219+00:00,24253,494.89,384.22,3,10245,495.54,335.95,4
2026-09-01T11:58:48.259416+00:00,24258,494.7,384.22,3,10250,495.35,335.95,4
2026-09-01T12:03:03.061101+00:00,24263,494.65,384.22,3,10254,495.31,335.95,4
2026-09-01T12:08:18.090584+00:00,24267,494.71,384.22,3,10259,495.38,335.95,4
2026-09-01T12:13:32.600133+00:00,24272,494.7,384.22,3,10264,495.32,335.95,4
2026-09-01T12:18:52.636953+00:00,24277,494.75,384.22,3,10269,495.37,335.95,4
2026-09-01T12:23:04.354342+00:00,24282,494.64,384.22,3,10273,495.3,335.95,4
2026-09-01T12:28:18.811124+00:00,24287,494.68,384.22,3,10278,495.35,335.95,4
2026-09-01T12:33:33.504567+00:00,24292,494.51,384.22,3,10283,495.17,335.95,4
2026-09-01T12:38:54.216187+00:00,24297,494.14,384.22,3,10288,494.82,335.95,4
2026-09-01T12:43:05.984078+00:00,24302,494.33,384.22,3,10292,494.97,335.95,4
2026-09-01T12:48:20.599502+00:00,24306,494.47,384.22,3,10297,495.13,335.95,4
2026-09-01T12:53:34.965009+00:00,24311,494.43,384.22,3,10302,495.1,335.95,4
2026-09-01T12:58:55.204648+00:00,24316,494.45,384.22,3,10307,495.1,335.95,4
2026-09-01T13:04:09.976919+00:00,24321,494.16,384.22,3,10312,494.83,335.95,4
2026-09-01T13:08:22.283563+00:00,24326,494.19,384.22,3,10316,494.74,335.95,4
2026-09-01T13:13:37.722223+00:00,24331,494.26,384.22,3,10321,494.93,335.95,4
2026-09-01T13:18:58.991813+00:00,24336,494.23,384.22,3,10326,494.91,335.95,4
2026-09-01T13:24:14.797073+00:00,24340,494.21,384.22,3,10331,494.88,335.95,4
2026-09-01T13:28:27.338722+00:00,24345,494.19,384.22,3,10335,494.85,335.95,4
2026-09-01T13:33:42.966223+00:00,24350,494.33,384.22,3,10340,495.0,335.95,4
2026-09-01T13:39:05.424836+00:00,24355,493.97,384.22,3,10345,494.67,335.95,4
2026-09-01T13:44:20.872225+00:00,24360,493.99,423.86,2,10350,494.91,335.95,4
2026-09-01T13:48:39.487863+00:00,24365,494.09,423.86,2,10354,495.24,335.95,4
2026-09-01T13:53:54.641368+00:00,24370,494.06,423.86,2,10359,495.03,335.95,4
2026-09-01T13:59:15.539427+00:00,24374,494.01,423.86,2,10364,494.94,335.95,4
2026-09-01T14:04:30.853657+00:00,24379,494.19,423.86,2,10369,495.16,335.95,4
2026-09-01T14:08:42.584702+00:00,24384,494.3,423.86,2,10373,495.38,335.95,4
2026-09-01T14:13:57.718079+00:00,24389,494.29,423.86,2,10378,495.35,335.95,4
2026-09-01T14:19:19.404650+00:00,24394,494.19,423.86,2,10383,495.23,335.95,4
2026-09-01T14:24:34.651297+00:00,24399,494.24,423.86,2,10388,495.31,335.95,4
2026-09-01T14:28:46.733097+00:00,24404,494.27,423.86,2,10392,495.46,335.95,4
2026-09-01T14:34:02.475567+00:00,24408,494.27,423.86,2,10397,495.36,335.95,4
2026-09-01T14:39:24.598138+00:00,24413,494.34,423.86,2,10402,495.43,335.95,4
2026-09-01T14:44:40.290505+00:00,24418,494.31,423.86,2,10407,495.42,335.95,4
2026-09-01T14:48:52.855531+00:00,24423,494.38,423.86,2,10411,495.55,335.95,4
2026-09-01T14:54:08.539219+00:00,24428,494.3,423.86,2,10416,495.39,335.95,4
2026-09-01T14:59:30.780922+00:00,24433,494.13,423.86,2,10421,495.16,335.95,4
2026-09-01T15:04:46.303361+00:00,24438,493.78,423.86,2,10426,494.67,335.95,4
2026-09-01T15:08:59.097918+00:00,24442,493.71,423.86,2,10430,494.59,335.95,4
2026-09-01T15:14:15.098365+00:00,24447,493.78,423.86,2,10435,494.68,335.95,4
2026-09-01T15:19:36.329752+00:00,24452,493.8,423.86,2,10440,494.69,335.95,4
2026-09-01T15:24:52.029981+00:00,24457,493.88,423.86,2,10445,494.78,335.95,4
2026-09-01T15:29:04.600656+00:00,24462,493.97,423.86,2,10449,494.84,335.95,4
2026-09-01T15:34:26.331340+00:00,24467,494.11,423.86,2,10454,495.05,335.95,4
2026-09-01T15:39:48.376153+00:00,24472,494.12,423.86,2,10459,495.08,335.95,4
2026-09-01T15:45:04.024299+00:00,24476,494.14,423.86,2,10464,495.17,335.95,4
2026-09-01T15:49:16.835166+00:00,24481,494.22,423.86,2,10468,495.18,335.95,4
2026-09-01T15:54:32.452606+00:00,24486,494.25,423.86,2,10473,495.23,335.95,4
2026-09-01T15:59:54.144357+00:00,24491,494.17,423.86,2,10478,495.14,335.95,4
2026-09-01T16:05:09.435111+00:00,24496,494.02,423.86,2,10483,494.95,335.95,4
2026-09-01T16:09:21.770991+00:00,24501,493.93,423.86,2,10487,494.9,335.95,4
2026-09-01T16:14:37.463945+00:00,24506,493.79,423.86,2,10492,494.63,335.95,4
2026-09-01T16:19:59.736937+00:00,24510,493.76,423.86,2,10497,494.52,335.95,4
2026-09-01T16:25:15.735043+00:00,24515,493.6,423.86,2,10502,494.33,335.95,4
2026-09-01T16:29:28.229630+00:00,24520,493.75,423.86,2,10506,494.58,335.95,4
2026-09-01T16:34:43.838013+00:00,24525,493.6,423.86,2,10511,494.41,335.95,4
2026-09-01T16:40:05.303069+00:00,24530,493.65,423.86,2,10516,494.41,335.95,4
2026-09-01T16:45:20.723606+00:00,24535,493.48,423.86,2,10521,494.22,335.95,4
2026-09-01T16:49:33.133247+00:00,24539,493.57,423.86,2,10525,494.37,335.95,4
2026-09-01T16:54:47.849756+00:00,24544,493.63,423.86,2,10530,494.43,335.95,4
2026-09-01T17:00:09.080112+00:00,24549,493.6,423.86,2,10535,494.4,335.95,4
2026-09-01T17:05:24.479306+00:00,24554,493.56,423.86,2,10540,494.34,335.95,4
2026-09-01T17:09:36.733109+00:00,24559,493.55,423.86,2,10544,494.31,335.95,4
2026-09-01T17:14:52.641987+00:00,24564,493.49,423.86,2,10549,494.3,335.95,4
2026-09-01T17:20:20.268841+00:00,24569,493.6,423.86,2,10554,494.36,335.95,4
2026-09-01T17:25:35.423758+00:00,24574,493.6,423.86,2,10559,494.39,335.95,4
2026-09-01T17:29:47.840124+00:00,24578,493.58,423.86,2,10563,494.35,335.95,4
2026-09-01T17:35:02.756494+00:00,24583,493.69,423.86,2,10568,494.54,335.95,4
2026-09-01T17:40:24.474471+00:00,24588,493.68,423.86,2,10573,494.49,335.95,4
2026-09-01T17:45:39.916521+00:00,24593,493.63,423.86,2,10578,494.34,335.95,4
2026-09-01T17:50:55.471741+00:00,24598,493.49,423.86,2,10583,494.23,335.95,4
2026-09-01T17:55:07.920505+00:00,24603,493.29,423.86,2,10587,493.96,335.95,4
2026-09-01T18:00:29.643641+00:00,24607,493.22,423.86,2,10592,493.96,335.95,4
2026-09-01T18:05:44.633299+00:00,24612,493.21,423.86,2,10597,493.82,335.95,4
2026-09-01T18:10:59.936434+00:00,24617,493.05,423.86,2,10602,493.67,335.95,4
2026-09-01T18:15:12.512055+00:00,24622,493.05,423.86,2,10606,493.71,335.95,4
2026-09-01T18:20:34.473359+00:00,24627,492.87,423.86,2,10611,493.46,335.95,4
2026-09-01T18:25:49.915894+00:00,24632,492.94,423.86,2,10616,493.54,335.95,4
2026-09-01T18:31:05.040059+00:00,24637,492.68,423.86,2,10621,493.33,335.95,4
2026-09-01T18:35:16.955330+00:00,24641,492.65,423.86,2,10625,493.18,335.95,4
2026-09-01T18:40:38.711331+00:00,24646,492.29,423.86,2,10630,492.75,335.95,4
2026-09-01T18:45:53.255769+00:00,24651,492.12,423.86,2,10635,492.38,335.95,4
2026-09-01T18:51:07.983480+00:00,24656,492.51,423.86,2,10640,493.07,335.95,4
2026-09-01T18:55:19.856680+00:00,24661,492.65,423.86,2,10644,493.18,335.95,4
2026-09-01T19:00:41.006289+00:00,24666,492.87,423.86,2,10649,493.46,335.95,4
2026-09-01T19:06:00.960093+00:00,24671,492.96,423.86,2,10654,493.62,335.95,4
2026-09-01T19:11:15.573679+00:00,24676,492.9,423.86,2,10659,493.53,335.95,4
2026-09-01T19:16:30.221902+00:00,24680,492.88,423.86,2,10664,493.59,335.95,4
2026-09-01T19:20:53.193441+00:00,24685,492.97,423.86,2,10668,493.63,335.95,4
2026-09-01T19:26:08.030915+00:00,24690,493.09,423.86,2,10673,493.78,335.95,4
2026-09-01T19:31:22.933827+00:00,24695,493.12,423.86,2,10678,493.82,335.95,4
2026-09-01T19:35:35.301345+00:00,24700,493.05,423.86,2,10682,493.73,335.95,4
2026-09-01T19:40:59.826737+00:00,24705,493.02,423.86,2,10687,493.65,335.95,4
2026-09-01T19:46:15.338022+00:00,24709,492.99,423.86,2,10692,493.66,335.95,4
2026-09-01T19:51:30.751740+00:00,24714,492.96,423.86,2,10697,493.64,335.95,4
2026-09-01T19:55:43.266074+00:00,24719,492.95,423.86,2,10701,493.59,335.95,4
